date,time,username,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
30-06-17,13:54:11:980277001,viktor,0,0,0.5667,-0.8585,-0.1349,0.4116,-0.3843,0.8104
30-06-17,13:54:12:180029988,viktor,0,0,0.6399,-0.9098,-0.2783,-0.165,-1.3362,-0.5037
30-06-17,13:54:12:379958987,viktor,0,0,0.2692,-0.7063,-0.0296,-0.7498,0.5253,-2.2233
30-06-17,13:54:12:580482006,viktor,0,0,0.3942,-1.0519,-0.032,-0.3394,0.7294,0.1755
30-06-17,13:54:12:779529988,viktor,0,0,0.3691,-1.0775,-0.0829,0.4481,-1.0645,2.2434
30-06-17,13:54:12:980020999,viktor,0,0,0.443,-0.7705,-0.2376,0.5201,0.4692,0.8704
30-06-17,13:54:13:180060982,viktor,0,0,0.5022,-1.4842,-0.2221,-0.787,0.7726,-0.0705
30-06-17,13:54:13:380046010,viktor,0,0,0.2716,-0.8783,-0.1022,-0.7409,-0.0998,-2.7519
30-06-17,13:54:13:580196022,viktor,0,0,0.3011,-0.9558,0.0111,-0.7938,0.4724,-1.3127
30-06-17,13:54:13:779538989,viktor,0,0,0.5366,-0.9988,-0.2612,0.7758,-1.1724,3.3624
30-06-17,13:54:13:980165004,viktor,0,0,0.3086,-0.7773,-0.1509,0.8066,1.0808,1.0336
30-06-17,13:54:14:180077016,viktor,0,0,0.4403,-1.3113,-0.2983,-0.1621,-0.213,-0.0274
30-06-17,13:54:14:380011975,viktor,0,0,0.2643,-1.0547,-0.0638,-1.1469,-0.0577,-2.2592
30-06-17,13:54:14:580053985,viktor,0,0,0.3242,-0.8554,-0.0045,-0.5419,0.0372,-2.3026
30-06-17,13:54:14:779263973,viktor,0,0,0.4943,-0.9116,-0.1324,0.3937,0.6464,3.3513
30-06-17,13:54:14:980044007,viktor,0,0,0.094,-0.6939,-0.1039,0.3275,2.1568,1.1593
30-06-17,13:54:15:180055975,viktor,0,0,0.58,-1.1603,-0.3137,0.3256,-2.1254,0.4636
30-06-17,13:54:15:380214989,viktor,0,0,0.4915,-1.1615,-0.1002,-0.7391,-1.1075,-1.5129
30-06-17,13:54:15:580012977,viktor,0,0,0.3012,-0.8528,-0.0114,-0.551,0.2355,-2.7709
30-06-17,13:54:15:779284000,viktor,0,0,0.4756,-0.9222,-0.0792,-0.0051,0.853,1.9135
30-06-17,13:54:15:980104982,viktor,0,0,0.2266,-0.6885,-0.1532,0.7044,-0.3252,2.0166
30-06-17,13:54:16:179159998,viktor,0,0,0.6174,-1.0923,-0.3576,0.3456,-0.2916,0.6541
30-06-17,13:54:16:380010008,viktor,0,0,0.5749,-1.3196,-0.1376,-0.6401,-0.4783,-1.3032
30-06-17,13:54:16:580003976,viktor,0,0,0.3208,-0.8392,-0.0114,-0.5898,0.2347,-2.6819
30-06-17,13:54:16:779487013,viktor,0,0,0.4195,-1.0844,-0.0079,-0.1149,0.7883,0.9417
30-06-17,13:54:16:980117022,viktor,0,0,0.227,-0.867,-0.0921,0.723,-0.8114,2.4589
30-06-17,13:54:17:179826974,viktor,0,0,0.5303,-0.8414,-0.3204,0.5193,-0.0605,0.942
30-06-17,13:54:17:380019009,viktor,0,0,0.5527,-1.1479,-0.2232,-0.6129,0.3663,-1.2267
30-06-17,13:54:17:580567002,viktor,0,0,0.309,-0.7824,-0.012,-0.3852,-0.2708,-2.7899
30-06-17,13:54:17:779263973,viktor,0,0,0.3779,-0.8867,-0.0065,-0.2281,0.4626,-0.1827
30-06-17,13:54:17:980067014,viktor,0,0,0.4456,-1.2587,-0.1127,0.5866,-1.5259,2.9427
30-06-17,13:54:18:180172026,viktor,0,0,0.4749,-0.7468,-0.2379,0.3831,0.5938,0.6294
30-06-17,13:54:18:380053997,viktor,0,0,0.6028,-1.2218,-0.3383,-0.3509,0.586,0.0137
30-06-17,13:54:18:579994022,viktor,0,0,0.291,-0.8221,-0.0726,-0.6658,0.1295,-2.6179
30-06-17,13:54:18:779694974,viktor,0,0,0.2991,-0.8757,0.0174,-0.4082,0.0908,-1.2135
30-06-17,13:54:18:980117976,viktor,0,0,0.5286,-1.2143,-0.2657,0.728,-0.3699,3.2911
30-06-17,13:54:19:180067002,viktor,0,0,0.2994,-0.6795,-0.165,0.4977,1.0238,0.5549
30-06-17,13:54:19:380056977,viktor,0,0,0.5979,-1.1538,-0.3517,-0.1552,-0.3152,0.5141
30-06-17,13:54:19:580101013,viktor,0,0,0.4751,-1.2283,-0.1034,-0.7561,-0.2019,-1.8784
30-06-17,13:54:19:779533028,viktor,0,0,0.2964,-0.8146,0.004,-0.3773,-0.1852,-2.0492
30-06-17,13:54:19:980054974,viktor,0,0,0.4835,-1.1357,-0.0534,0.3511,0.5284,3.0304
30-06-17,13:54:20:180131018,viktor,0,0,0.2218,-0.7163,-0.112,0.6834,0.4427,1.12
30-06-17,13:54:20:380245983,viktor,0,0,0.461,-0.9465,-0.2923,0.0428,0.1714,0.4167
30-06-17,13:54:20:580007016,viktor,0,0,0.5457,-1.3315,-0.1174,-0.7662,-0.5275,-1.7085
30-06-17,13:54:20:779325008,viktor,0,0,0.3389,-0.7595,-0.0016,-0.2037,-0.5425,-2.4434
30-06-17,13:54:20:979924023,viktor,0,0,0.4367,-1.1403,-0.0376,-0.0589,0.7491,1.9768
30-06-17,13:54:21:180142998,viktor,0,0,0.2524,-0.8555,-0.0542,0.6766,-0.397,1.4752
30-06-17,13:54:21:380226016,viktor,0,0,0.5509,-0.9286,-0.3052,0.3405,0.3087,0.835
30-06-17,13:54:21:580021023,viktor,0,0,0.4266,-1.056,-0.2398,-0.6163,0.0165,-1.4722
30-06-17,13:54:30:265444993,viktor,0,0,0.3036,-0.7747,-0.0422,-0.6754,0.1403,-2.4824
30-06-17,13:54:30:465489983,viktor,0,0,0.6007,-1.1798,-0.2434,0.3225,0.1479,3.0892
30-06-17,13:54:30:665547013,viktor,0,0,0.4037,-0.6062,-0.137,0.6937,-0.1817,1.2837
30-06-17,13:54:30:865145027,viktor,0,0,0.5232,-1.1282,-0.2379,-0.1456,0.0802,0.173
30-06-17,13:54:31:64751029,viktor,0,0,0.3714,-1.0017,-0.0515,-0.9061,0.4346,-2.1264
30-06-17,13:54:31:265429019,viktor,0,0,0.3024,-0.7872,0.0544,-0.2573,-0.4567,-2.2423
30-06-17,13:54:31:465427994,viktor,0,0,0.5394,-1.1144,-0.1331,0.1621,0.4672,2.8537
30-06-17,13:54:31:665464997,viktor,0,0,0.2478,-0.7093,-0.0861,0.8421,0.1142,1.4305
30-06-17,13:54:31:865566015,viktor,0,0,0.5971,-1.097,-0.3046,-0.0537,-0.1897,0.6641
30-06-17,13:54:32:64642012,viktor,0,0,0.5186,-1.1878,-0.0888,-0.6339,-0.2257,-1.7295
30-06-17,13:54:32:265565991,viktor,0,0,0.3131,-0.8761,0.0235,-0.3714,-0.2015,-2.7194
30-06-17,13:54:32:466022014,viktor,0,0,0.4926,-1.1017,-0.0233,-0.0722,0.4213,1.8843
30-06-17,13:54:32:665395975,viktor,0,0,0.354,-0.8389,-0.0923,0.853,-1.0927,2.2535
30-06-17,13:54:32:864969015,viktor,0,0,0.4814,-1.0386,-0.2856,0.2595,0.737,0.3964
30-06-17,13:54:33:64782023,viktor,0,0,0.6275,-1.2703,-0.1281,-0.7625,-1.643,-0.469
30-06-17,13:54:33:264788985,viktor,0,0,0.2372,-0.7812,-0.0216,-0.7743,0.9351,-3.1795
30-06-17,13:54:33:465399026,viktor,0,0,0.3254,-0.864,0.0416,-0.3637,0.829,0.396
30-06-17,13:54:33:665396988,viktor,0,0,0.3802,-0.9666,-0.0232,0.772,-0.8583,2.5318
30-06-17,13:54:33:865522027,viktor,0,0,0.4631,-0.9102,-0.2144,0.5035,0.5777,0.6664
30-06-17,13:54:34:64700007,viktor,0,0,0.5819,-1.195,-0.2273,-0.5696,-0.3331,-0.0513
30-06-17,13:54:34:265401005,viktor,0,0,0.2822,-0.7987,-0.0286,-0.8201,0.5708,-2.6072
30-06-17,13:54:34:465397000,viktor,0,0,0.3291,-0.9057,0.0416,-0.3045,0.152,-1.1423
30-06-17,13:54:34:665217995,viktor,0,0,0.4946,-1.2142,-0.1963,0.7827,-1.0439,2.5927
30-06-17,13:54:34:865487992,viktor,0,0,0.3059,-0.7454,-0.2109,0.9067,0.1985,0.8965
30-06-17,13:54:35:64763009,viktor,0,0,0.6162,-1.3798,-0.331,-0.4191,0.1813,0.3053
30-06-17,13:54:35:265394985,viktor,0,0,0.3045,-0.7608,-0.0581,-0.9482,0.5014,-2.1606
30-06-17,13:54:35:465510010,viktor,0,0,0.3039,-0.9561,0.0522,-0.5181,0.2354,-1.2811
30-06-17,13:54:35:665408015,viktor,0,0,0.4609,-0.9906,-0.2373,0.7314,-0.0875,2.1644
30-06-17,13:54:35:865454018,viktor,0,0,0.4019,-0.6885,-0.1547,0.7772,0.1716,1.148
30-06-17,13:54:36:64642012,viktor,0,0,0.4783,-1.166,-0.2385,-0.2872,0.3584,0.4569
30-06-17,13:54:36:265498995,viktor,0,0,0.345,-1.1097,-0.0455,-0.8739,-0.0374,-1.8991
30-06-17,13:54:36:465701997,viktor,0,0,0.2844,-0.7543,0.0372,-0.3076,-0.1687,-2.1791
30-06-17,13:54:36:665549993,viktor,0,0,0.4636,-0.9856,-0.0499,0.1938,1.048,2.87
30-06-17,13:54:36:865656971,viktor,0,0,0.3209,-0.6785,-0.1201,0.8003,-0.2161,1.2005
30-06-17,13:54:37:65138995,viktor,0,0,0.5868,-1.116,-0.2847,0.068,-0.2364,0.714
30-06-17,13:54:37:265578985,viktor,0,0,0.548,-1.2571,-0.1356,-0.8205,-0.4823,-1.3702
30-06-17,13:54:37:465394973,viktor,0,0,0.3044,-0.7385,0.0186,-0.4477,0.2023,-2.5524
30-06-17,13:54:37:665381014,viktor,0,0,0.4051,-0.9521,0.0196,-0.1341,0.6492,1.1801
30-06-17,13:54:37:865661978,viktor,0,0,0.3958,-1.0376,-0.0246,0.9105,-0.9282,1.9635
30-06-17,13:54:38:64997971,viktor,0,0,0.4759,-0.8437,-0.2073,0.4256,0.7942,0.6932
30-06-17,13:54:38:265359997,viktor,0,0,0.4659,-1.0424,-0.2657,-0.7551,0.1387,-1.2613
30-06-17,13:54:38:465394020,viktor,0,0,0.2844,-0.6963,-0.0007,-0.9009,0.2592,-2.0039
30-06-17,13:54:38:665504992,viktor,0,0,0.3428,-1.0054,0.0552,0.0524,0.7784,0.0524
30-06-17,13:54:38:865423977,viktor,0,0,0.3867,-1.1259,-0.0423,0.6727,-1.0505,2.2994
30-06-17,13:54:39:64665019,viktor,0,0,0.4435,-0.832,-0.1901,0.4193,0.3143,1.1769
30-06-17,13:54:39:265452980,viktor,0,0,0.5717,-1.3006,-0.2244,-0.6899,0.1006,-0.8602
30-06-17,13:54:39:465367019,viktor,0,0,0.2759,-0.788,-0.0119,-0.8664,0.3503,-2.2748
30-06-17,13:54:39:665391027,viktor,0,0,0.3079,-0.95,0.067,-0.1367,0.2256,-1.0927
30-06-17,13:54:39:865373015,viktor,0,0,0.4608,-1.1792,-0.1793,0.7313,-0.6482,2.3426
30-06-17,13:54:40:64899027,viktor,0,0,0.4056,-0.7388,-0.1217,0.6851,0.1835,1.4762
30-06-17,13:54:40:265492022,viktor,0,0,0.4965,-1.1338,-0.245,-0.468,0.0735,0.1827
30-06-17,13:54:40:465372979,viktor,0,0,0.369,-1.0528,-0.0192,-0.8375,0.3252,-2.5222
30-06-17,13:54:40:665472984,viktor,0,0,0.2804,-0.8723,0.0685,-0.3638,-0.0888,-1.9523
30-06-17,13:54:40:865453004,viktor,0,0,0.4615,-0.9553,-0.125,0.6156,0.0221,2.6269
30-06-17,13:54:58:729771971,viktor,0,0,0.3491,-0.7034,-0.1345,0.7577,0.4564,1.4003
30-06-17,13:54:58:929795980,viktor,0,0,0.6022,-1.1206,-0.2709,-0.1606,0.1654,0.1188
30-06-17,13:54:59:130026996,viktor,0,0,0.3511,-1.0061,-0.0251,-0.7617,-0.8974,-2.017
30-06-17,13:54:59:329711019,viktor,0,0,0.319,-0.9366,0.0419,-0.2178,-0.3479,-2.9057
30-06-17,13:54:59:528932988,viktor,0,0,0.4656,-0.8155,-0.1427,0.2606,0.7861,2.5391
30-06-17,13:54:59:729689002,viktor,0,0,0.3654,-0.7525,-0.1846,0.3913,0.173,2.3572
30-06-17,13:54:59:929346978,viktor,0,0,0.5742,-1.041,-0.2881,0.2379,-0.2413,0.8891
30-06-17,13:55:0:129773974,viktor,0,0,0.6054,-1.3065,-0.0821,-0.6474,-0.7148,-1.6279
30-06-17,13:55:0:329699993,viktor,0,0,0.3311,-0.9232,-0.0014,-0.0986,-0.4389,-3.3419
30-06-17,13:55:0:528937995,viktor,0,0,0.4432,-0.9634,-0.0444,-0.1339,0.57,1.2279
30-06-17,13:55:0:729691982,viktor,0,0,0.2858,-0.7874,-0.1001,0.5418,-0.252,2.7051
30-06-17,13:55:0:929804027,viktor,0,0,0.4611,-0.9231,-0.1998,0.5149,0.3624,1.0001
30-06-17,13:55:1:129705011,viktor,0,0,0.5091,-0.9375,-0.3205,-0.3706,-0.2028,-1.2069
30-06-17,13:55:1:329753994,viktor,0,0,0.2964,-0.8639,-0.0152,-0.6217,0.0335,-2.86
30-06-17,13:55:1:529075026,viktor,0,0,0.4075,-0.9708,-0.0134,-0.3079,0.5588,-0.6595
30-06-17,13:55:1:729767024,viktor,0,0,0.3871,-1.0496,-0.0334,0.2493,-0.3863,2.9644
30-06-17,13:55:1:929750978,viktor,0,0,0.5212,-0.8346,-0.1898,0.44,0.1421,1.3737
30-06-17,13:55:2:129958987,viktor,0,0,0.5823,-1.2468,-0.2585,-0.451,0.3513,-0.7737
30-06-17,13:55:2:329968988,viktor,0,0,0.3021,-0.8532,-0.0891,-0.5902,0.0391,-2.7951
30-06-17,13:55:2:528976023,viktor,0,0,0.2916,-0.8956,0.0692,-0.4179,0.3022,-1.4242
30-06-17,13:55:2:729704022,viktor,0,0,0.5227,-1.0815,-0.2939,0.7399,-1.6203,3.277
30-06-17,13:55:2:929724991,viktor,0,0,0.3995,-0.7314,-0.1191,0.5493,0.902,1.2153
30-06-17,13:55:3:129687011,viktor,0,0,0.4733,-1.294,-0.2479,-0.1846,0.1645,0.0271
30-06-17,13:55:3:329917013,viktor,0,0,0.3745,-1.0143,-0.0602,-0.8993,-0.5319,-1.8496
30-06-17,13:55:3:528945028,viktor,0,0,0.3051,-0.877,0.0079,-0.4835,-0.3073,-2.2386
30-06-17,13:55:3:730068027,viktor,0,0,0.4082,-0.8642,-0.1218,0.3439,0.8448,2.1739
30-06-17,13:55:3:929674983,viktor,0,0,0.3126,-0.7108,-0.1112,0.6312,-0.0091,1.6217
30-06-17,13:55:4:129827976,viktor,0,0,0.5626,-1.1738,-0.308,0.2317,0.071,0.5991
30-06-17,13:55:4:329693019,viktor,0,0,0.4874,-1.1959,-0.097,-0.7422,-0.7272,-1.4296
30-06-17,13:55:4:528931021,viktor,0,0,0.285,-0.8171,0.0047,-0.4398,-0.6373,-2.1895
30-06-17,13:55:4:730008006,viktor,0,0,0.4884,-1.1082,-0.09,-0.0993,0.9983,1.1602
30-06-17,13:55:4:929672002,viktor,0,0,0.3128,-0.6879,-0.1299,0.5113,0.1737,1.8969
30-06-17,13:55:5:129683017,viktor,0,0,0.4485,-0.8239,-0.2252,0.5552,-0.669,0.9452
30-06-17,13:55:5:329694986,viktor,0,0,0.5133,-1.0325,-0.3051,-0.5109,-0.4355,-0.8006
30-06-17,13:55:5:528949975,viktor,0,0,0.166,-0.86,-0.0051,-1.2274,1.8434,-2.9073
30-06-17,13:55:5:729743003,viktor,0,0,0.4295,-0.8713,-0.0116,0.1327,-0.215,0.5891
30-06-17,13:55:5:929709017,viktor,0,0,0.418,-1.32,-0.1151,0.5186,0.0033,2.7881
30-06-17,13:55:6:129742980,viktor,0,0,0.3854,-0.7409,-0.1249,0.5311,0.3025,0.8479
30-06-17,13:55:6:329783976,viktor,0,0,0.5513,-1.3998,-0.3147,-0.63,-0.2355,-0.6618
30-06-17,13:55:6:528998970,viktor,0,0,0.2627,-0.8758,-0.0791,-0.9808,0.413,-2.1667
30-06-17,13:55:6:729700982,viktor,0,0,0.2946,-0.8626,0.0237,-0.1479,-0.0229,-1.3796
30-06-17,13:55:6:929862022,viktor,0,0,0.4794,-1.0306,-0.2019,0.6261,-0.387,2.9164
30-06-17,13:55:7:129696011,viktor,0,0,0.3402,-0.7017,-0.134,0.5354,0.6173,0.9991
30-06-17,13:55:7:329770028,viktor,0,0,0.4732,-1.2202,-0.273,-0.1494,-0.0255,0.2892
30-06-17,13:55:7:528913974,viktor,0,0,0.3892,-1.0202,-0.0989,-0.7691,-0.7887,-1.7466
30-06-17,13:55:7:729798972,viktor,0,0,0.2865,-0.8031,0.0039,-0.4691,0.131,-2.4199
30-06-17,13:55:7:929674983,viktor,0,0,0.4901,-1.1532,-0.0792,0.3431,0.5734,2.5396
30-06-17,13:55:8:129721999,viktor,0,0,0.1907,-0.7177,-0.1057,0.7401,0.321,0.8617
30-06-17,13:55:8:330174028,viktor,0,0,0.5775,-1.0883,-0.328,-0.0119,-0.1064,0.9474
30-06-17,13:55:8:529035985,viktor,0,0,0.531,-1.2936,-0.0965,-0.7723,-0.4528,-1.2393
30-06-17,13:55:8:729704022,viktor,0,0,0.3319,-0.8441,-0.0083,-0.2783,-0.4864,-2.571
30-06-17,13:55:8:929747998,viktor,0,0,0.4717,-1.157,-0.0385,-0.0866,0.7675,1.6896
30-06-17,13:55:9:129763007,viktor,0,0,0.2287,-0.7356,-0.1021,0.8366,-0.9764,1.6554
30-06-17,13:55:9:329971015,viktor,0,0,0.4684,-0.7977,-0.2657,0.3909,0.308,1.0172
30-06-17,13:55:17:280111014,viktor,0,0,0.4919,-1.2205,-0.1887,-0.5887,-0.217,-1.142
30-06-17,13:55:17:479920029,viktor,0,0,0.2644,-0.7238,-0.1438,0.5655,0.7349,0.986
30-06-17,13:55:17:680056989,viktor,0,0,0.5776,-1.0888,-0.3169,0.0238,-0.1793,0.8335
30-06-17,13:55:17:879936993,viktor,0,0,0.5163,-1.2788,-0.1173,-0.55,-0.6889,-1.6769
30-06-17,13:55:18:79192996,viktor,0,0,0.309,-0.7447,-0.0196,-0.4058,-0.4337,-2.3217
30-06-17,13:55:18:279851019,viktor,0,0,0.5211,-1.1213,-0.0929,-0.0029,0.4887,1.2282
30-06-17,13:55:18:479852974,viktor,0,0,0.3494,-0.8389,-0.1185,0.5309,0.162,2.1041
30-06-17,13:55:18:680033028,viktor,0,0,0.4911,-0.9095,-0.2847,0.4998,-0.1389,0.8071
30-06-17,13:55:18:879849970,viktor,0,0,0.4966,-1.2586,-0.2067,-0.7662,0.325,-1.0734
30-06-17,13:55:19:79209983,viktor,0,0,0.2682,-0.7477,-0.0684,-0.4937,0.071,-2.5485
30-06-17,13:55:19:279841005,viktor,0,0,0.316,-0.8637,0.0287,-0.0778,0.3358,0.0906
30-06-17,13:55:19:479923009,viktor,0,0,0.4783,-1.23,-0.2733,0.8852,-1.1281,2.2536
30-06-17,13:55:19:680122971,viktor,0,0,0.4292,-0.6961,-0.1821,0.6003,0.2858,0.9995
30-06-17,13:55:19:879840016,viktor,0,0,0.4648,-1.3388,-0.2649,-0.8127,0.8002,-0.1248
30-06-17,13:55:20:79249978,viktor,0,0,0.3242,-0.9189,-0.0945,-0.6581,0.036,-2.2191
30-06-17,13:55:20:279928028,viktor,0,0,0.2751,-0.7988,0.025,-0.2631,-0.299,-1.3663
30-06-17,13:55:20:479833006,viktor,0,0,0.4408,-0.9165,-0.2043,0.7564,-0.1761,2.5514
30-06-17,13:55:20:680033028,viktor,0,0,0.3315,-0.6867,-0.1954,0.6062,0.4562,0.8734
30-06-17,13:55:20:879855990,viktor,0,0,0.4915,-1.1322,-0.3177,-0.0749,-0.2533,0.2264
30-06-17,13:55:21:79084992,viktor,0,0,0.4321,-1.1836,-0.0928,-0.8954,-0.1534,-1.6911
30-06-17,13:55:21:279769003,viktor,0,0,0.2988,-0.8091,0.0048,-0.3925,-0.2916,-1.8791
30-06-17,13:55:21:479853987,viktor,0,0,0.4818,-1.0469,-0.0994,0.3361,0.305,2.2069
30-06-17,13:55:21:680154025,viktor,0,0,0.2422,-0.7006,-0.1285,0.9266,-0.0993,1.1588
30-06-17,13:55:21:879862010,viktor,0,0,0.5194,-1.0398,-0.3347,0.1023,0.0008,0.33
30-06-17,13:55:22:79209029,viktor,0,0,0.4667,-1.2646,-0.1725,-0.9472,0.4013,-1.6698
30-06-17,13:55:22:279830992,viktor,0,0,0.2968,-0.7198,0.0034,-0.5221,-0.2798,-1.8326
30-06-17,13:55:22:479817986,viktor,0,0,0.3966,-0.988,-0.053,0.3738,0.2997,1.3652
30-06-17,13:55:22:679830014,viktor,0,0,0.2886,-1.0152,-0.0963,0.6455,-0.0901,1.5946
30-06-17,13:55:22:879882991,viktor,0,0,0.4381,-0.8038,-0.2433,0.3649,-0.0538,0.6651
30-06-17,13:55:23:79080998,viktor,0,0,0.4577,-1.0161,-0.2795,-0.6877,0.7666,-0.742
30-06-17,13:55:23:279853999,viktor,0,0,0.2666,-0.7754,-0.0307,-0.4853,-0.162,-2.289
30-06-17,13:55:23:479855000,viktor,0,0,0.3729,-0.9223,-0.0312,-0.2655,0.2999,-0.1386
30-06-17,13:55:23:679834008,viktor,0,0,0.4181,-1.2054,-0.1609,0.6637,-0.7462,2.0794
30-06-17,13:55:23:879962980,viktor,0,0,0.3776,-0.6639,-0.1472,0.7016,0.1384,0.7257
30-06-17,13:55:24:79159975,viktor,0,0,0.4871,-1.3085,-0.3017,-0.5276,0.6076,-0.0614
30-06-17,13:55:24:279922008,viktor,0,0,0.3008,-0.9319,-0.1051,-0.7734,0.0084,-2.0659
30-06-17,13:55:24:479834973,viktor,0,0,0.2743,-0.7736,0.0286,-0.343,-0.1537,-1.5109
30-06-17,13:55:24:679822981,viktor,0,0,0.4838,-0.9834,-0.2837,0.9446,-0.2697,2.6488
30-06-17,13:55:24:879817008,viktor,0,0,0.3254,-0.6353,-0.1596,0.369,1.3985,0.4862
30-06-17,13:55:25:79120993,viktor,0,0,0.5657,-1.1069,-0.3392,-0.069,-0.1394,0.6843
30-06-17,13:55:25:280025005,viktor,0,0,0.5629,-1.3332,-0.1024,-0.8813,-0.7884,-1.1716
30-06-17,13:55:25:479900002,viktor,0,0,0.3066,-0.723,0.0094,-0.3944,-0.295,-2.1465
30-06-17,13:55:25:679826021,viktor,0,0,0.5179,-1.1613,-0.0969,0.2525,0.3526,1.7932
30-06-17,13:55:25:879844009,viktor,0,0,0.2064,-0.6652,-0.1483,0.9432,-0.4189,1.0055
30-06-17,13:55:26:79319000,viktor,0,0,0.5343,-1.0785,-0.3395,0.0885,-0.0557,0.7831
30-06-17,13:55:26:279021978,viktor,0,0,0.5533,-1.3174,-0.1591,-0.7778,-0.0069,-1.2226
30-06-17,13:55:26:479816019,viktor,0,0,0.2965,-0.7281,-0.0249,-0.3539,-0.0601,-2.3543
30-06-17,13:55:26:679912984,viktor,0,0,0.4623,-1.1089,-0.0633,0.0027,0.5114,1.4652
30-06-17,13:55:26:880047023,viktor,0,0,0.1768,-0.7414,-0.1361,0.382,0.6274,1.3
30-06-17,13:55:27:79146027,viktor,0,0,0.5614,-0.8888,-0.2954,0.5255,-1.1374,0.8829
30-06-17,13:55:27:279847025,viktor,0,0,0.5881,-1.2272,-0.2316,-0.3382,0.1429,-0.8759
30-06-17,13:55:27:479887008,viktor,0,0,0.2588,-0.7297,-0.0665,-0.4171,-0.0698,-2.4544
30-06-17,13:55:27:679939985,viktor,0,0,0.3354,-0.8781,0.0048,-0.3656,0.6906,0.0978
30-06-17,13:55:27:879875004,viktor,0,0,0.5232,-1.28,-0.2143,0.7243,-1.4786,2.1782
30-06-17,13:55:36:96974015,viktor,0,0,0.4142,-0.668,-0.1671,0.3729,0.812,0.6566
30-06-17,13:55:36:296742975,viktor,0,0,0.5735,-0.9953,-0.1865,0.7851,-0.2802,3.1364
30-06-17,13:55:36:496209979,viktor,0,0,0.3678,-0.7002,-0.1922,0.6202,0.7129,1.1088
30-06-17,13:55:36:696870982,viktor,0,0,0.4852,-1.1446,-0.2964,0.0197,-0.8108,0.5878
30-06-17,13:55:36:895990014,viktor,0,0,0.4345,-1.1576,-0.1143,-0.8211,-0.4528,-1.6604
30-06-17,13:55:37:97315013,viktor,0,0,0.26,-0.767,-0.0124,-0.5578,-0.2053,-2.4479
30-06-17,13:55:37:297173023,viktor,0,0,0.5206,-1.0885,-0.1022,0.2051,0.5331,1.8878
30-06-17,13:55:37:496837019,viktor,0,0,0.2623,-0.8454,-0.1413,0.5942,0.7538,1.6373
30-06-17,13:55:37:696981012,viktor,0,0,0.4968,-0.8421,-0.2732,0.3561,-0.3088,0.941
30-06-17,13:55:37:896121025,viktor,0,0,0.5403,-1.1694,-0.2771,-0.6039,0.0281,-0.9556
30-06-17,13:55:38:96381008,viktor,0,0,0.2925,-0.7514,-0.0474,-0.5897,-0.0716,-2.3956
30-06-17,13:55:38:296869993,viktor,0,0,0.3413,-0.879,-0.0136,-0.1551,0.5396,0.0445
30-06-17,13:55:38:496493995,viktor,0,0,0.5066,-1.2925,-0.2268,0.7978,-0.5698,2.4429
30-06-17,13:55:38:696739971,viktor,0,0,0.4127,-0.7309,-0.1978,0.5422,0.5641,0.7729
30-06-17,13:55:38:896188974,viktor,0,0,0.497,-1.335,-0.301,-0.5384,0.432,-0.1141
30-06-17,13:55:39:96789002,viktor,0,0,0.4992,-1.1004,-0.1171,-0.809,-0.556,-1.7211
30-06-17,13:55:39:296064972,viktor,0,0,0.2639,-0.7653,0.0181,-0.3934,0.1607,-1.8203
30-06-17,13:55:39:496833026,viktor,0,0,0.4631,-0.9588,-0.1759,0.7573,-0.1322,2.3748
30-06-17,13:55:39:696739971,viktor,0,0,0.3145,-0.715,-0.1757,0.858,0.2615,1.3006
30-06-17,13:55:39:895964026,viktor,0,0,0.5068,-1.0707,-0.3304,0.0611,-0.2298,0.4664
30-06-17,13:55:40:96711993,viktor,0,0,0.5251,-1.223,-0.1788,-0.9084,-0.6974,-1.2543
30-06-17,13:55:40:296900987,viktor,0,0,0.2515,-0.7854,0.0095,-0.8669,0.4601,-2.4883
30-06-17,13:55:40:496725976,viktor,0,0,0.4888,-1.125,-0.0835,0.3543,0.0986,1.3475
30-06-17,13:55:40:696915984,viktor,0,0,0.3121,-0.9332,-0.1151,0.9882,-0.1607,1.5606
30-06-17,13:55:40:896116018,viktor,0,0,0.4519,-0.7761,-0.2834,0.5717,0.0923,0.8672
30-06-17,13:55:41:96534013,viktor,0,0,0.5092,-1.0756,-0.3264,-0.7697,-0.1932,-0.7874
30-06-17,13:55:41:296714007,viktor,0,0,0.289,-0.7183,-0.0684,-0.756,0.1794,-2.4355
30-06-17,13:55:41:496797025,viktor,0,0,0.3379,-0.8406,-0.0194,-0.2625,0.6971,-0.2396
30-06-17,13:55:41:696799993,viktor,0,0,0.4443,-1.2193,-0.1432,0.9026,-0.89,1.9923
30-06-17,13:55:41:895968973,viktor,0,0,0.4114,-0.7014,-0.1943,0.6869,-0.2764,0.9308
30-06-17,13:55:42:96813023,viktor,0,0,0.6002,-1.3713,-0.3469,-0.7658,0.6377,0.1923
30-06-17,13:55:42:296727001,viktor,0,0,0.3285,-0.6986,-0.092,-0.6048,-0.2034,-1.8676
30-06-17,13:55:42:496712982,viktor,0,0,0.2633,-0.8675,0.0214,-0.6056,0.7099,-0.9924
30-06-17,13:55:42:696767985,viktor,0,0,0.4943,-1.2612,-0.2428,0.8357,-0.3307,1.5392
